drug1,drug2,cell,Synergy_Smean
26.0,12.0,49.0,0.95695955
12.0,26.0,49.0,0.95695955
26.0,12.0,50.0,2.817212
12.0,26.0,50.0,2.817212
26.0,12.0,51.0,-34.445934
12.0,26.0,51.0,-34.445934
26.0,12.0,52.0,-0.65998375
12.0,26.0,52.0,-0.65998375
26.0,12.0,53.0,-1.7886403
12.0,26.0,53.0,-1.7886403
26.0,12.0,54.0,-2.7746186
12.0,26.0,54.0,-2.7746186
26.0,12.0,55.0,2.7796404
12.0,26.0,55.0,2.7796404
26.0,12.0,56.0,4.9421225
12.0,26.0,56.0,4.9421225
26.0,12.0,57.0,0.71025723
12.0,26.0,57.0,0.71025723
26.0,12.0,58.0,10.017439
12.0,26.0,58.0,10.017439
26.0,12.0,59.0,16.32481
12.0,26.0,59.0,16.32481
26.0,12.0,60.0,-2.418032
12.0,26.0,60.0,-2.418032
26.0,12.0,61.0,4.4237666
12.0,26.0,61.0,4.4237666
26.0,12.0,62.0,14.838572
12.0,26.0,62.0,14.838572
26.0,12.0,63.0,-2.9695225
12.0,26.0,63.0,-2.9695225
26.0,12.0,64.0,8.182856
12.0,26.0,64.0,8.182856
26.0,12.0,65.0,4.198235
12.0,26.0,65.0,4.198235
26.0,12.0,66.0,-3.1947088
12.0,26.0,66.0,-3.1947088
26.0,12.0,67.0,4.929422
12.0,26.0,67.0,4.929422
26.0,12.0,68.0,8.186655
12.0,26.0,68.0,8.186655
26.0,12.0,69.0,11.649741
12.0,26.0,69.0,11.649741
26.0,13.0,38.0,32.33623
13.0,26.0,38.0,32.33623
26.0,13.0,39.0,16.295313
13.0,26.0,39.0,16.295313
26.0,13.0,40.0,12.762759
13.0,26.0,40.0,12.762759
26.0,13.0,41.0,20.627865
13.0,26.0,41.0,20.627865
26.0,13.0,42.0,9.398064
13.0,26.0,42.0,9.398064
26.0,13.0,43.0,20.517286
13.0,26.0,43.0,20.517286
26.0,13.0,44.0,15.70508
13.0,26.0,44.0,15.70508
26.0,13.0,45.0,2.5493305
13.0,26.0,45.0,2.5493305
26.0,13.0,46.0,4.9157414
13.0,26.0,46.0,4.9157414
26.0,13.0,47.0,11.810576
13.0,26.0,47.0,11.810576
26.0,13.0,48.0,15.994093
13.0,26.0,48.0,15.994093
26.0,13.0,49.0,6.877591
13.0,26.0,49.0,6.877591
26.0,13.0,50.0,17.436329
13.0,26.0,50.0,17.436329
26.0,13.0,51.0,-34.43025
13.0,26.0,51.0,-34.43025
26.0,13.0,52.0,15.859895
13.0,26.0,52.0,15.859895
26.0,13.0,53.0,10.304182
13.0,26.0,53.0,10.304182
26.0,13.0,54.0,21.73781
13.0,26.0,54.0,21.73781
26.0,13.0,55.0,8.154105
13.0,26.0,55.0,8.154105
26.0,13.0,56.0,23.65828
13.0,26.0,56.0,23.65828
26.0,13.0,57.0,9.562592
13.0,26.0,57.0,9.562592
26.0,13.0,58.0,6.7256436
13.0,26.0,58.0,6.7256436
26.0,13.0,59.0,41.301212
13.0,26.0,59.0,41.301212
26.0,13.0,60.0,23.254135
13.0,26.0,60.0,23.254135
26.0,13.0,61.0,27.331228
13.0,26.0,61.0,27.331228
26.0,13.0,62.0,28.192104
13.0,26.0,62.0,28.192104
26.0,13.0,63.0,8.516906
13.0,26.0,63.0,8.516906
26.0,13.0,64.0,28.715149
13.0,26.0,64.0,28.715149
26.0,13.0,65.0,12.137378
13.0,26.0,65.0,12.137378
26.0,13.0,66.0,12.416592
13.0,26.0,66.0,12.416592
26.0,13.0,67.0,24.178581
13.0,26.0,67.0,24.178581
26.0,13.0,68.0,12.125651
13.0,26.0,68.0,12.125651
26.0,13.0,69.0,29.671902
13.0,26.0,69.0,29.671902
26.0,14.0,38.0,24.274973
14.0,26.0,38.0,24.274973
26.0,14.0,38.0,22.770454
14.0,26.0,38.0,22.770454
26.0,14.0,39.0,9.966322
14.0,26.0,39.0,9.966322
26.0,14.0,40.0,21.58284
14.0,26.0,40.0,21.58284
26.0,14.0,40.0,22.611832
14.0,26.0,40.0,22.611832
26.0,14.0,41.0,25.934553
14.0,26.0,41.0,25.934553
26.0,14.0,41.0,49.918972
14.0,26.0,41.0,49.918972
26.0,14.0,42.0,13.13094
14.0,26.0,42.0,13.13094
26.0,14.0,42.0,2.120795
14.0,26.0,42.0,2.120795
26.0,14.0,43.0,8.812908
14.0,26.0,43.0,8.812908
26.0,14.0,43.0,1.907599
14.0,26.0,43.0,1.907599
26.0,14.0,44.0,4.143699
14.0,26.0,44.0,4.143699
26.0,14.0,44.0,-25.468376
14.0,26.0,44.0,-25.468376
26.0,14.0,45.0,11.107752
14.0,26.0,45.0,11.107752
26.0,14.0,45.0,18.796862
14.0,26.0,45.0,18.796862
26.0,14.0,46.0,3.3707292
14.0,26.0,46.0,3.3707292
26.0,14.0,47.0,8.391736
14.0,26.0,47.0,8.391736
26.0,14.0,47.0,18.471348
14.0,26.0,47.0,18.471348
26.0,14.0,48.0,3.692864
14.0,26.0,48.0,3.692864
26.0,14.0,49.0,3.298017
14.0,26.0,49.0,3.298017
26.0,14.0,49.0,3.9605277
14.0,26.0,49.0,3.9605277
26.0,14.0,50.0,43.35485
14.0,26.0,50.0,43.35485
26.0,14.0,51.0,-28.69135
14.0,26.0,51.0,-28.69135
26.0,14.0,52.0,10.286878
14.0,26.0,52.0,10.286878
26.0,14.0,52.0,17.794909
14.0,26.0,52.0,17.794909
26.0,14.0,53.0,3.0637023
14.0,26.0,53.0,3.0637023
26.0,14.0,53.0,22.21325
14.0,26.0,53.0,22.21325
26.0,14.0,54.0,2.9641514
14.0,26.0,54.0,2.9641514
26.0,14.0,54.0,-0.051990252
14.0,26.0,54.0,-0.051990252
26.0,14.0,55.0,18.305906
14.0,26.0,55.0,18.305906
26.0,14.0,56.0,58.849648
14.0,26.0,56.0,58.849648
26.0,14.0,57.0,3.1552002
14.0,26.0,57.0,3.1552002
26.0,14.0,58.0,10.105132
14.0,26.0,58.0,10.105132
26.0,14.0,59.0,1.3643885
14.0,26.0,59.0,1.3643885
26.0,14.0,59.0,16.374577
14.0,26.0,59.0,16.374577
26.0,14.0,60.0,18.42286
14.0,26.0,60.0,18.42286
26.0,14.0,61.0,4.9236207
14.0,26.0,61.0,4.9236207
26.0,14.0,62.0,-81.441284
14.0,26.0,62.0,-81.441284
26.0,14.0,63.0,16.984903
14.0,26.0,63.0,16.984903
26.0,14.0,64.0,5.559655
14.0,26.0,64.0,5.559655
26.0,14.0,65.0,9.545061
14.0,26.0,65.0,9.545061
26.0,14.0,65.0,4.951958
14.0,26.0,65.0,4.951958
26.0,14.0,66.0,-20.526583
14.0,26.0,66.0,-20.526583
26.0,14.0,67.0,2.4581985
14.0,26.0,67.0,2.4581985
26.0,14.0,68.0,6.626082
14.0,26.0,68.0,6.626082
26.0,14.0,69.0,10.868915
14.0,26.0,69.0,10.868915
26.0,15.0,38.0,2.2648346
15.0,26.0,38.0,2.2648346
26.0,15.0,39.0,24.61015
15.0,26.0,39.0,24.61015
26.0,15.0,40.0,-1.7928723
15.0,26.0,40.0,-1.7928723
26.0,15.0,41.0,16.518528
15.0,26.0,41.0,16.518528
26.0,15.0,42.0,3.6824832
15.0,26.0,42.0,3.6824832
26.0,15.0,43.0,-3.0348942
15.0,26.0,43.0,-3.0348942
26.0,15.0,44.0,2.8147383
15.0,26.0,44.0,2.8147383
26.0,15.0,45.0,18.32121
15.0,26.0,45.0,18.32121
26.0,15.0,46.0,9.118874
15.0,26.0,46.0,9.118874
26.0,15.0,47.0,3.1505895
15.0,26.0,47.0,3.1505895
26.0,15.0,48.0,1.6456703
15.0,26.0,48.0,1.6456703
26.0,15.0,49.0,-6.245195
15.0,26.0,49.0,-6.245195
26.0,15.0,50.0,9.358068
15.0,26.0,50.0,9.358068
26.0,15.0,51.0,22.033028
15.0,26.0,51.0,22.033028
26.0,15.0,52.0,4.325373
15.0,26.0,52.0,4.325373
26.0,15.0,53.0,3.0974503
15.0,26.0,53.0,3.0974503
26.0,15.0,54.0,4.262708
15.0,26.0,54.0,4.262708
26.0,15.0,55.0,-1.1429155
15.0,26.0,55.0,-1.1429155
26.0,15.0,56.0,16.915321
15.0,26.0,56.0,16.915321
26.0,15.0,57.0,-6.56699
15.0,26.0,57.0,-6.56699
26.0,15.0,58.0,24.686604
15.0,26.0,58.0,24.686604
26.0,15.0,59.0,8.06426
15.0,26.0,59.0,8.06426
26.0,15.0,60.0,9.4451475
15.0,26.0,60.0,9.4451475
26.0,15.0,61.0,0.6327841
15.0,26.0,61.0,0.6327841
26.0,15.0,62.0,-144.40166
15.0,26.0,62.0,-144.40166
26.0,15.0,63.0,-5.4245534
15.0,26.0,63.0,-5.4245534
26.0,15.0,64.0,2.8529332
15.0,26.0,64.0,2.8529332
26.0,15.0,65.0,2.3472548
15.0,26.0,65.0,2.3472548
26.0,15.0,66.0,0.9460961
15.0,26.0,66.0,0.9460961
26.0,15.0,67.0,46.99658
15.0,26.0,67.0,46.99658
26.0,15.0,68.0,-3.4432323
15.0,26.0,68.0,-3.4432323
26.0,15.0,69.0,11.43503
15.0,26.0,69.0,11.43503
26.0,16.0,38.0,1.4874562
16.0,26.0,38.0,1.4874562
26.0,16.0,39.0,2.0773184
16.0,26.0,39.0,2.0773184
26.0,16.0,40.0,1.3124467
16.0,26.0,40.0,1.3124467
26.0,16.0,41.0,2.8662195
16.0,26.0,41.0,2.8662195
26.0,16.0,42.0,3.407346
16.0,26.0,42.0,3.407346
26.0,16.0,43.0,-9.022149
16.0,26.0,43.0,-9.022149
26.0,16.0,44.0,0.12668008
16.0,26.0,44.0,0.12668008
26.0,16.0,45.0,-1.9550254
16.0,26.0,45.0,-1.9550254
26.0,16.0,46.0,4.4595027
16.0,26.0,46.0,4.4595027
26.0,16.0,47.0,-3.551611
16.0,26.0,47.0,-3.551611
26.0,16.0,48.0,-13.390347
16.0,26.0,48.0,-13.390347
26.0,16.0,49.0,-13.815344
16.0,26.0,49.0,-13.815344
26.0,16.0,50.0,-4.304317
16.0,26.0,50.0,-4.304317
26.0,16.0,51.0,-13.503514
16.0,26.0,51.0,-13.503514
26.0,16.0,52.0,-2.5001497
16.0,26.0,52.0,-2.5001497
26.0,16.0,53.0,-3.7688231
16.0,26.0,53.0,-3.7688231
26.0,16.0,54.0,-1.286811
16.0,26.0,54.0,-1.286811
26.0,16.0,55.0,5.2868013
16.0,26.0,55.0,5.2868013
26.0,16.0,56.0,1.3100945
16.0,26.0,56.0,1.3100945
26.0,16.0,57.0,2.4168372
16.0,26.0,57.0,2.4168372
26.0,16.0,58.0,-18.315474
16.0,26.0,58.0,-18.315474
26.0,16.0,59.0,4.9572825
16.0,26.0,59.0,4.9572825
26.0,16.0,60.0,1.8835839
16.0,26.0,60.0,1.8835839
26.0,16.0,61.0,-5.0414724
16.0,26.0,61.0,-5.0414724
26.0,16.0,62.0,2.1200283
16.0,26.0,62.0,2.1200283
26.0,16.0,63.0,0.28515446
16.0,26.0,63.0,0.28515446
26.0,16.0,64.0,10.236336
16.0,26.0,64.0,10.236336
26.0,16.0,65.0,0.5741527
16.0,26.0,65.0,0.5741527
26.0,16.0,66.0,-8.608962
16.0,26.0,66.0,-8.608962
26.0,16.0,67.0,-4.531378
16.0,26.0,67.0,-4.531378
26.0,16.0,68.0,0.3264493
16.0,26.0,68.0,0.3264493
26.0,16.0,69.0,1.4443077
16.0,26.0,69.0,1.4443077
26.0,17.0,38.0,9.62162
17.0,26.0,38.0,9.62162
26.0,17.0,39.0,9.700986
17.0,26.0,39.0,9.700986
26.0,17.0,40.0,7.3510485
17.0,26.0,40.0,7.3510485
26.0,17.0,41.0,8.210706
17.0,26.0,41.0,8.210706
26.0,17.0,42.0,14.823024
17.0,26.0,42.0,14.823024
26.0,17.0,43.0,-3.1959367
17.0,26.0,43.0,-3.1959367
26.0,17.0,44.0,14.413821
17.0,26.0,44.0,14.413821
26.0,17.0,45.0,7.3327837
17.0,26.0,45.0,7.3327837
26.0,17.0,46.0,4.677389
17.0,26.0,46.0,4.677389
26.0,17.0,47.0,3.3790464
17.0,26.0,47.0,3.3790464
26.0,17.0,48.0,-6.200837
17.0,26.0,48.0,-6.200837
26.0,17.0,49.0,2.0823102
17.0,26.0,49.0,2.0823102
26.0,17.0,50.0,5.231389
17.0,26.0,50.0,5.231389
26.0,17.0,51.0,-19.193373
17.0,26.0,51.0,-19.193373
26.0,17.0,52.0,4.3740377
17.0,26.0,52.0,4.3740377
26.0,17.0,53.0,5.838628
17.0,26.0,53.0,5.838628
26.0,17.0,54.0,3.1416707
17.0,26.0,54.0,3.1416707
26.0,17.0,55.0,5.810341
17.0,26.0,55.0,5.810341
26.0,17.0,56.0,8.998466
17.0,26.0,56.0,8.998466
26.0,17.0,57.0,3.6643586
17.0,26.0,57.0,3.6643586
26.0,17.0,58.0,7.2364783
17.0,26.0,58.0,7.2364783
26.0,17.0,59.0,12.456252
17.0,26.0,59.0,12.456252
26.0,17.0,60.0,7.996355
17.0,26.0,60.0,7.996355
26.0,17.0,61.0,-1.3432611
17.0,26.0,61.0,-1.3432611
26.0,17.0,62.0,3.6671653
17.0,26.0,62.0,3.6671653
26.0,17.0,63.0,11.902615
17.0,26.0,63.0,11.902615
26.0,17.0,64.0,18.264385
17.0,26.0,64.0,18.264385
26.0,17.0,65.0,6.859498
17.0,26.0,65.0,6.859498
26.0,17.0,66.0,-4.901837
17.0,26.0,66.0,-4.901837
26.0,17.0,67.0,8.9411545
17.0,26.0,67.0,8.9411545
26.0,17.0,68.0,8.795688
17.0,26.0,68.0,8.795688
26.0,17.0,69.0,12.483799
17.0,26.0,69.0,12.483799
26.0,18.0,38.0,2.774369
18.0,26.0,38.0,2.774369
26.0,18.0,39.0,-0.60435283
18.0,26.0,39.0,-0.60435283
26.0,18.0,40.0,-15.9833355
18.0,26.0,40.0,-15.9833355
26.0,18.0,41.0,18.36102
18.0,26.0,41.0,18.36102
26.0,18.0,42.0,8.622679
18.0,26.0,42.0,8.622679
26.0,18.0,43.0,-39.717163
18.0,26.0,43.0,-39.717163
26.0,18.0,44.0,3.4256072
18.0,26.0,44.0,3.4256072
26.0,18.0,45.0,-15.663092
18.0,26.0,45.0,-15.663092
26.0,18.0,46.0,-24.286518
18.0,26.0,46.0,-24.286518
26.0,18.0,47.0,-13.178121
18.0,26.0,47.0,-13.178121
26.0,18.0,48.0,-16.146086
18.0,26.0,48.0,-16.146086
26.0,18.0,49.0,-17.96614
18.0,26.0,49.0,-17.96614
26.0,18.0,50.0,7.546525
18.0,26.0,50.0,7.546525
26.0,18.0,51.0,-8.452318
18.0,26.0,51.0,-8.452318
26.0,18.0,52.0,-16.136114
18.0,26.0,52.0,-16.136114
26.0,18.0,53.0,-4.9764338
18.0,26.0,53.0,-4.9764338
26.0,18.0,54.0,-22.418581
18.0,26.0,54.0,-22.418581
26.0,18.0,55.0,2.015514
18.0,26.0,55.0,2.015514
26.0,18.0,56.0,-15.121401
18.0,26.0,56.0,-15.121401
26.0,18.0,57.0,-8.734578
18.0,26.0,57.0,-8.734578
26.0,18.0,58.0,4.2532573
18.0,26.0,58.0,4.2532573
26.0,18.0,59.0,5.8859267
18.0,26.0,59.0,5.8859267
26.0,18.0,60.0,-9.32343
18.0,26.0,60.0,-9.32343
26.0,18.0,61.0,0.47054535
18.0,26.0,61.0,0.47054535
26.0,18.0,62.0,-55.96578
18.0,26.0,62.0,-55.96578
26.0,18.0,63.0,5.04754
18.0,26.0,63.0,5.04754
26.0,18.0,64.0,-4.021491
18.0,26.0,64.0,-4.021491
26.0,18.0,65.0,4.8401732
18.0,26.0,65.0,4.8401732
26.0,18.0,66.0,-44.617897
18.0,26.0,66.0,-44.617897
26.0,18.0,67.0,-31.489166
18.0,26.0,67.0,-31.489166
26.0,18.0,68.0,-11.968624
18.0,26.0,68.0,-11.968624
26.0,18.0,69.0,-2.7295163
18.0,26.0,69.0,-2.7295163
26.0,19.0,38.0,-5.5081196
19.0,26.0,38.0,-5.5081196
26.0,19.0,39.0,-3.8484013
19.0,26.0,39.0,-3.8484013
26.0,19.0,40.0,0.36946714
19.0,26.0,40.0,0.36946714
26.0,19.0,41.0,-31.94693
19.0,26.0,41.0,-31.94693
26.0,19.0,42.0,5.3754454
19.0,26.0,42.0,5.3754454
26.0,19.0,43.0,0.24869412
19.0,26.0,43.0,0.24869412
26.0,19.0,44.0,-1.6898167
19.0,26.0,44.0,-1.6898167
26.0,19.0,45.0,-8.735906
19.0,26.0,45.0,-8.735906
26.0,19.0,46.0,-4.394726
19.0,26.0,46.0,-4.394726
26.0,19.0,47.0,-1.427684
19.0,26.0,47.0,-1.427684
26.0,19.0,48.0,7.7488785
19.0,26.0,48.0,7.7488785
26.0,19.0,49.0,-8.398048
19.0,26.0,49.0,-8.398048
26.0,19.0,50.0,4.860442
19.0,26.0,50.0,4.860442
26.0,19.0,51.0,9.244861
19.0,26.0,51.0,9.244861
26.0,19.0,52.0,0.6313038
19.0,26.0,52.0,0.6313038
26.0,19.0,53.0,10.65627
19.0,26.0,53.0,10.65627
26.0,19.0,54.0,-15.105677
19.0,26.0,54.0,-15.105677
26.0,19.0,55.0,-7.702953
19.0,26.0,55.0,-7.702953
26.0,19.0,56.0,-7.8034973
19.0,26.0,56.0,-7.8034973
26.0,19.0,57.0,-0.21026824
19.0,26.0,57.0,-0.21026824
26.0,19.0,58.0,3.6178868
19.0,26.0,58.0,3.6178868
26.0,19.0,59.0,-2.2468805
19.0,26.0,59.0,-2.2468805
26.0,19.0,60.0,11.048341
19.0,26.0,60.0,11.048341
26.0,19.0,61.0,-0.24063818
19.0,26.0,61.0,-0.24063818
26.0,19.0,62.0,-4.880398
19.0,26.0,62.0,-4.880398
26.0,19.0,63.0,14.062163
19.0,26.0,63.0,14.062163
26.0,19.0,64.0,5.7029552
19.0,26.0,64.0,5.7029552
26.0,19.0,65.0,-17.228004
19.0,26.0,65.0,-17.228004
26.0,19.0,66.0,-3.5321584
19.0,26.0,66.0,-3.5321584
26.0,19.0,67.0,7.530008
19.0,26.0,67.0,7.530008
26.0,19.0,68.0,3.9324234
19.0,26.0,68.0,3.9324234
26.0,19.0,69.0,22.995655
19.0,26.0,69.0,22.995655
0.0,2.0,38.0,24.07097
2.0,0.0,38.0,24.07097
0.0,2.0,39.0,29.439714
2.0,0.0,39.0,29.439714
0.0,2.0,40.0,26.777027
2.0,0.0,40.0,26.777027
0.0,2.0,41.0,14.167829
2.0,0.0,41.0,14.167829
0.0,2.0,42.0,23.552896
2.0,0.0,42.0,23.552896
0.0,2.0,43.0,24.83457
2.0,0.0,43.0,24.83457
0.0,2.0,44.0,12.51769
2.0,0.0,44.0,12.51769
0.0,2.0,45.0,18.26293
2.0,0.0,45.0,18.26293
0.0,2.0,46.0,19.908066
2.0,0.0,46.0,19.908066
0.0,2.0,47.0,24.145771
2.0,0.0,47.0,24.145771
0.0,2.0,48.0,78.70409
2.0,0.0,48.0,78.70409
0.0,2.0,49.0,19.445347
2.0,0.0,49.0,19.445347
0.0,2.0,50.0,24.117373
2.0,0.0,50.0,24.117373
0.0,2.0,51.0,42.00615
2.0,0.0,51.0,42.00615
0.0,2.0,52.0,14.775142
2.0,0.0,52.0,14.775142
0.0,2.0,53.0,19.411095
2.0,0.0,53.0,19.411095
0.0,2.0,54.0,4.101419
2.0,0.0,54.0,4.101419
0.0,2.0,55.0,24.980755
2.0,0.0,55.0,24.980755
0.0,2.0,56.0,28.490517
2.0,0.0,56.0,28.490517
0.0,2.0,57.0,16.978958
2.0,0.0,57.0,16.978958
0.0,2.0,58.0,21.713053
2.0,0.0,58.0,21.713053
0.0,2.0,59.0,26.416965
2.0,0.0,59.0,26.416965
0.0,2.0,60.0,14.537752
2.0,0.0,60.0,14.537752
0.0,2.0,61.0,27.956886
2.0,0.0,61.0,27.956886
0.0,2.0,62.0,29.52276
2.0,0.0,62.0,29.52276
0.0,2.0,63.0,19.591335
2.0,0.0,63.0,19.591335
0.0,2.0,64.0,6.379875
2.0,0.0,64.0,6.379875
0.0,2.0,65.0,17.592964
2.0,0.0,65.0,17.592964
0.0,2.0,66.0,23.289598
2.0,0.0,66.0,23.289598
0.0,2.0,67.0,117.00128
2.0,0.0,67.0,117.00128
0.0,2.0,68.0,19.834307
2.0,0.0,68.0,19.834307
0.0,2.0,69.0,18.574247
2.0,0.0,69.0,18.574247
0.0,5.0,38.0,11.148722
5.0,0.0,38.0,11.148722
0.0,5.0,39.0,5.383443
5.0,0.0,39.0,5.383443
0.0,5.0,40.0,3.908807
5.0,0.0,40.0,3.908807
0.0,5.0,41.0,4.700396
5.0,0.0,41.0,4.700396
0.0,5.0,42.0,4.920735
5.0,0.0,42.0,4.920735
0.0,5.0,43.0,10.967649
5.0,0.0,43.0,10.967649
0.0,5.0,44.0,5.549441
5.0,0.0,44.0,5.549441
0.0,5.0,45.0,4.972605
5.0,0.0,45.0,4.972605
0.0,5.0,46.0,-1.2941638
5.0,0.0,46.0,-1.2941638
0.0,5.0,47.0,6.953407
5.0,0.0,47.0,6.953407
0.0,5.0,48.0,44.930176
5.0,0.0,48.0,44.930176
0.0,5.0,49.0,5.174003
5.0,0.0,49.0,5.174003
0.0,5.0,50.0,6.4474144
5.0,0.0,50.0,6.4474144
0.0,5.0,51.0,9.601189
5.0,0.0,51.0,9.601189
0.0,5.0,52.0,9.421937
5.0,0.0,52.0,9.421937
0.0,5.0,53.0,11.67454
5.0,0.0,53.0,11.67454
0.0,5.0,54.0,11.970768
5.0,0.0,54.0,11.970768
0.0,5.0,55.0,0.056253254
5.0,0.0,55.0,0.056253254
0.0,5.0,56.0,11.263472
5.0,0.0,56.0,11.263472
0.0,5.0,57.0,-7.962885
5.0,0.0,57.0,-7.962885
0.0,5.0,58.0,17.277206
5.0,0.0,58.0,17.277206
0.0,5.0,59.0,4.692754
5.0,0.0,59.0,4.692754
0.0,5.0,60.0,7.5137796
5.0,0.0,60.0,7.5137796
0.0,5.0,61.0,18.16916
5.0,0.0,61.0,18.16916
0.0,5.0,62.0,7.3363543
5.0,0.0,62.0,7.3363543
0.0,5.0,63.0,14.398927
5.0,0.0,63.0,14.398927
0.0,5.0,64.0,5.2268357
5.0,0.0,64.0,5.2268357
0.0,5.0,65.0,1.2472249
5.0,0.0,65.0,1.2472249
0.0,5.0,66.0,-5.389242
5.0,0.0,66.0,-5.389242
0.0,5.0,67.0,-24.15595
5.0,0.0,67.0,-24.15595
0.0,5.0,68.0,3.6130085
5.0,0.0,68.0,3.6130085
0.0,5.0,69.0,10.320333
5.0,0.0,69.0,10.320333
0.0,7.0,38.0,22.669722
7.0,0.0,38.0,22.669722
0.0,7.0,39.0,11.093231
7.0,0.0,39.0,11.093231
0.0,7.0,40.0,11.680039
7.0,0.0,40.0,11.680039
0.0,7.0,41.0,7.516237
7.0,0.0,41.0,7.516237
0.0,7.0,42.0,0.48637995
7.0,0.0,42.0,0.48637995
0.0,7.0,43.0,11.404828
7.0,0.0,43.0,11.404828
0.0,7.0,44.0,0.33788273
7.0,0.0,44.0,0.33788273
0.0,7.0,45.0,22.972162
7.0,0.0,45.0,22.972162
0.0,7.0,46.0,2.9857614
7.0,0.0,46.0,2.9857614
0.0,7.0,47.0,-4.7829814
7.0,0.0,47.0,-4.7829814
0.0,7.0,48.0,26.088465
7.0,0.0,48.0,26.088465
0.0,7.0,49.0,13.068139
7.0,0.0,49.0,13.068139
0.0,7.0,50.0,17.350342
7.0,0.0,50.0,17.350342
0.0,7.0,51.0,16.396145
7.0,0.0,51.0,16.396145
0.0,7.0,52.0,-5.2618065
7.0,0.0,52.0,-5.2618065
0.0,7.0,53.0,6.877978
7.0,0.0,53.0,6.877978
0.0,7.0,54.0,-6.2331057
7.0,0.0,54.0,-6.2331057
0.0,7.0,55.0,-1.9574988
7.0,0.0,55.0,-1.9574988
0.0,7.0,56.0,31.717628
7.0,0.0,56.0,31.717628
0.0,7.0,57.0,-8.587739
7.0,0.0,57.0,-8.587739
0.0,7.0,58.0,20.489553
7.0,0.0,58.0,20.489553
0.0,7.0,59.0,10.545121
7.0,0.0,59.0,10.545121
0.0,7.0,60.0,33.83148
7.0,0.0,60.0,33.83148
0.0,7.0,61.0,0.64656895
7.0,0.0,61.0,0.64656895
0.0,7.0,62.0,30.341894
7.0,0.0,62.0,30.341894
0.0,7.0,63.0,7.8085165
7.0,0.0,63.0,7.8085165
0.0,7.0,64.0,-10.746563
7.0,0.0,64.0,-10.746563
0.0,7.0,65.0,-15.0026455
7.0,0.0,65.0,-15.0026455
0.0,7.0,66.0,6.088915
7.0,0.0,66.0,6.088915
0.0,7.0,67.0,-27.253817
7.0,0.0,67.0,-27.253817
0.0,7.0,68.0,4.172844
7.0,0.0,68.0,4.172844
0.0,7.0,69.0,10.280904
7.0,0.0,69.0,10.280904
0.0,13.0,38.0,24.760006
13.0,0.0,38.0,24.760006
0.0,13.0,39.0,6.3782344
13.0,0.0,39.0,6.3782344
0.0,13.0,40.0,0.87705487
13.0,0.0,40.0,0.87705487
0.0,13.0,41.0,0.8055996
13.0,0.0,41.0,0.8055996
0.0,13.0,42.0,-5.488461
13.0,0.0,42.0,-5.488461
0.0,13.0,43.0,30.331804
13.0,0.0,43.0,30.331804
0.0,13.0,44.0,-1.2805994
13.0,0.0,44.0,-1.2805994
0.0,13.0,45.0,-5.4541173
13.0,0.0,45.0,-5.4541173
0.0,13.0,46.0,-6.7340918
13.0,0.0,46.0,-6.7340918
0.0,13.0,47.0,5.079119
13.0,0.0,47.0,5.079119
0.0,13.0,48.0,-1.7733723
13.0,0.0,48.0,-1.7733723
0.0,13.0,49.0,6.9283137
13.0,0.0,49.0,6.9283137
0.0,13.0,50.0,6.985027
13.0,0.0,50.0,6.985027
0.0,13.0,51.0,75.52805
13.0,0.0,51.0,75.52805
0.0,13.0,52.0,-9.167663
13.0,0.0,52.0,-9.167663
0.0,13.0,53.0,7.5032077
13.0,0.0,53.0,7.5032077
0.0,13.0,54.0,10.10258
13.0,0.0,54.0,10.10258
0.0,13.0,55.0,13.264905
13.0,0.0,55.0,13.264905
0.0,13.0,56.0,10.12291
13.0,0.0,56.0,10.12291
0.0,13.0,57.0,-0.7602999
13.0,0.0,57.0,-0.7602999
0.0,13.0,58.0,14.239977
13.0,0.0,58.0,14.239977
0.0,13.0,59.0,5.0123487
13.0,0.0,59.0,5.0123487
0.0,13.0,60.0,3.3465667
13.0,0.0,60.0,3.3465667
0.0,13.0,61.0,12.773634
13.0,0.0,61.0,12.773634
0.0,13.0,62.0,-0.26586476
13.0,0.0,62.0,-0.26586476
0.0,13.0,63.0,9.026282
13.0,0.0,63.0,9.026282
0.0,13.0,64.0,7.7160816
13.0,0.0,64.0,7.7160816
0.0,13.0,65.0,1.0165238
13.0,0.0,65.0,1.0165238
0.0,13.0,66.0,-16.01122
13.0,0.0,66.0,-16.01122
0.0,13.0,67.0,16.070541
13.0,0.0,67.0,16.070541
0.0,13.0,68.0,4.0469847
13.0,0.0,68.0,4.0469847
0.0,13.0,69.0,-2.5656414
13.0,0.0,69.0,-2.5656414
0.0,14.0,38.0,15.45872
14.0,0.0,38.0,15.45872
0.0,14.0,39.0,8.004421
14.0,0.0,39.0,8.004421
0.0,14.0,40.0,1.3946229
14.0,0.0,40.0,1.3946229
0.0,14.0,41.0,-4.883183
14.0,0.0,41.0,-4.883183
0.0,14.0,42.0,7.757709
14.0,0.0,42.0,7.757709
0.0,14.0,43.0,-2.9596918
14.0,0.0,43.0,-2.9596918
0.0,14.0,44.0,-17.172024
14.0,0.0,44.0,-17.172024
0.0,14.0,45.0,3.6021402
14.0,0.0,45.0,3.6021402
0.0,14.0,46.0,-51.21988
14.0,0.0,46.0,-51.21988
0.0,14.0,47.0,-1.9575887
14.0,0.0,47.0,-1.9575887
