drug1,drug2,cell,Synergy_Smean
621,567,670,30.012
564,599,670,0.869
599,564,670,0.869
666,599,670,1.1995
599,666,670,1.1995
144,589,670,6.7855
589,144,670,6.7855
531,589,670,4.1115
589,531,670,4.1115
600,589,670,12.805
589,600,670,12.805
500,589,670,7.0595
589,500,670,7.0595
621,644,670,22.45
644,621,670,22.45
564,589,670,10.7435
589,564,670,10.7435
666,589,670,2.8135
589,666,670,2.8135
567,49,670,28.473
49,567,670,28.473
174,585,670,31.2805
585,174,670,31.2805
647,589,670,7.0845
589,647,670,7.0845
327,589,670,37.217
589,327,670,37.217
474,644,670,23.765
644,474,670,23.765
585,644,670,43.4425
644,585,670,43.4425
174,644,670,18.8815
644,174,670,18.8815
621,474,670,26.849
474,621,670,26.849
174,599,670,1.172
599,174,670,1.172
585,599,670,33.707
599,585,670,33.707
474,599,670,-4.6235
599,474,670,-4.6235
144,474,670,-11.258
474,144,670,-11.258
621,599,670,12.7145
599,621,670,12.7145
327,353,670,44.9475
353,327,670,44.9475
5,644,670,17.2585
644,5,670,17.2585
647,353,670,0.0525
353,647,670,0.0525
500,353,670,6.907
353,500,670,6.907
5,599,670,15.594
599,5,670,15.594
564,353,670,4.3385
353,564,670,4.3385
666,353,670,6.256
353,666,670,6.256
531,474,670,2.444
474,531,670,2.444
144,353,670,-0.7685
353,144,670,-0.7685
531,353,670,8.5475
353,531,670,8.5475
600,353,670,7.0365
353,600,670,7.0365
474,585,670,30.4735
585,474,670,30.4735
567,599,670,27.0045
599,567,670,27.0045
567,589,670,20.955
589,567,670,20.955
647,327,670,8.695
327,647,670,8.695
531,327,670,0.938
327,531,670,0.938
144,327,670,-2.639
327,144,670,-2.639
5,589,670,10.018
589,5,670,10.018
666,327,670,0.8115
327,666,670,0.8115
564,327,670,3.151
327,564,670,3.151
666,644,670,28.2735
644,666,670,28.2735
564,644,670,8.0945
644,564,670,8.0945
500,644,670,17.669
644,500,670,17.669
621,589,670,9.4045
589,621,670,9.4045
174,474,670,1.8165
474,174,670,1.8165
144,644,670,26.082
644,144,670,26.082
600,644,670,7.265
644,600,670,7.265
531,644,670,23.5325
644,531,670,23.5325
174,589,670,-0.8995
589,174,670,-0.8995
647,5,670,17.815
5,647,670,17.815
327,5,670,9.6375
5,327,670,9.6375
5,519,670,15.744
519,5,670,15.744
474,589,670,1.7285
589,474,670,1.7285
564,5,670,15.729
5,564,670,15.729
647,644,670,31.572
644,647,670,31.572
666,5,670,9.421
5,666,670,9.421
327,644,670,47.88
644,327,670,47.88
585,589,670,25.2205
589,585,670,25.2205
144,5,670,8.0585
5,144,670,8.0585
531,5,670,-1.302
5,531,670,-1.302
474,519,670,8.713
519,474,670,8.713
585,519,670,39.114
519,585,670,39.114
174,519,670,6.17
519,174,670,6.17
621,519,670,27.122
519,621,670,27.122
647,272,670,5.135
272,647,670,5.135
327,272,670,45.233
272,327,670,45.233
567,519,670,29.562
519,567,670,29.562
567,5,670,26.919
5,567,670,26.919
144,272,670,2.875
272,144,670,2.875
531,272,670,9.7905
272,531,670,9.7905
600,272,670,3.2745
272,600,670,3.2745
500,272,670,11.275
272,500,670,11.275
564,272,670,3.513
272,564,670,3.513
666,272,670,2.9595
272,666,670,2.9595
567,474,670,32.542
474,567,670,32.542
647,519,670,15.1845
519,647,670,15.1845
327,519,670,41.425
519,327,670,41.425
564,519,670,20.331
519,564,670,20.331
666,519,670,18.304
519,666,670,18.304
500,519,670,10.8855
519,500,670,10.8855
5,585,670,31.8205
585,5,670,31.8205
144,519,670,5.834
519,144,670,5.834
531,519,670,18.1405
519,531,670,18.1405
600,519,670,7.5725
519,600,670,7.5725
647,529,670,6.008
529,647,670,6.008
327,529,670,49.675
529,327,670,49.675
567,272,670,21.234
272,567,670,21.234
474,217,670,9.6515
217,474,670,9.6515
585,217,670,25.5625
217,585,670,25.5625
174,217,670,4.53
217,174,670,4.53
567,585,670,21.0175
585,567,670,21.0175
5,272,670,5.527
272,5,670,5.527
621,217,670,11.7825
217,621,670,11.7825
500,529,670,1.9855
529,500,670,1.9855
567,71,670,27.1405
71,567,670,27.1405
564,529,670,10.9235
529,564,670,10.9235
666,529,670,-3.7
529,666,670,-3.7
5,217,670,16.081
217,5,670,16.081
174,272,670,-1.685
272,174,670,-1.685
474,272,670,1.851
272,474,670,1.851
585,272,670,24.6635
272,585,670,24.6635
621,272,670,7.409
272,621,670,7.409
567,217,670,15.329
217,567,670,15.329
144,529,670,-6.1205
529,144,670,-6.1205
531,666,670,1.179
666,531,670,1.179
144,666,670,6.8425
666,144,670,6.8425
144,174,670,0.402
174,144,670,0.402
564,666,670,-1.641
666,564,670,-1.641
531,174,670,-2.3105
174,531,670,-2.3105
666,174,670,3.9885
174,666,670,3.9885
564,174,670,-2.423
174,564,670,-2.423
531,529,670,-2.947
529,531,670,-2.947
600,529,670,2.659
529,600,670,2.659
5,243,670,19.863
243,5,670,19.863
647,174,670,9.2975
174,647,670,9.2975
327,174,670,6.6425
174,327,670,6.6425
5,474,670,12.162
474,5,670,12.162
531,618,670,23.919
618,531,670,23.919
600,618,670,10.0115
618,600,670,10.0115
144,618,670,1.9265
618,144,670,1.9265
500,618,670,-2.189
618,500,670,-2.189
564,618,670,7.059
618,564,670,7.059
174,243,670,24.376
243,174,670,24.376
474,243,670,33.208
243,474,670,33.208
585,243,670,27.6535
243,585,670,27.6535
519,529,671,5.383
529,519,671,5.383
353,529,671,5.1725
529,353,671,5.1725
5,322,671,22.2355
322,5,671,22.2355
335,179,671,1.298
179,335,671,1.298
64,274,671,-1.823
274,64,671,-1.823
612,174,671,-2.616
174,612,671,-2.616
207,618,671,0.6105
618,207,671,0.6105
335,641,671,1.418
641,335,671,1.418
49,272,671,3.897
272,49,671,3.897
612,468,671,-2.0745
468,612,671,-2.0745
641,529,671,0.5215
529,641,671,0.5215
585,322,671,26.699
322,585,671,26.699
590,398,671,-0.5235
398,590,671,-0.5235
64,272,671,-0.776
272,64,671,-0.776
272,274,671,0.3225
274,272,671,0.3225
64,49,671,-1.8595
49,64,671,-1.8595
207,241,671,5.2885
241,207,671,5.2885
217,599,671,-2.0075
599,217,671,-2.0075
335,186,671,9.611
186,335,671,9.611
71,398,671,-2.412
398,71,671,-2.412
353,243,671,2.9395
243,353,671,2.9395
64,398,671,-6.083
398,64,671,-6.083
567,322,671,43.8565
322,567,671,43.8565
186,179,671,5.003
179,186,671,5.003
567,218,671,20.3235
218,567,671,20.3235
49,618,671,6.635
618,49,671,6.635
71,274,671,-5.981
274,71,671,-5.981
30,468,671,21.9655
468,30,671,21.9655
589,207,671,-4.269
207,589,671,-4.269
186,529,671,2.7205
529,186,671,2.7205
217,398,671,0.825
398,217,671,0.825
30,179,671,0.524
179,30,671,0.524
474,218,671,10.009
218,474,671,10.009
243,207,671,2.596
207,243,671,2.596
274,618,671,40.859
618,274,671,40.859
519,218,671,0.836
218,519,671,0.836
174,618,671,6.387
618,174,671,6.387
585,618,671,-1.365
618,585,671,-1.365
243,468,671,32.0795
468,243,671,32.0795
644,243,671,23.7585
243,644,671,23.7585
612,322,671,4.09
322,612,671,4.09
274,179,671,-4.4865
179,274,671,-4.4865
353,322,671,6.1455
322,353,671,6.1455
64,468,671,30.413
468,64,671,30.413
243,590,671,-2.32
590,243,671,-2.32
186,274,671,-5.8295
274,186,671,-5.8295
218,398,671,37.9535
398,218,671,37.9535
218,599,671,21.397
599,218,671,21.397
519,599,671,-0.134
599,519,671,-0.134
30,398,671,3.573
398,30,671,3.573
335,241,671,-2.3425
241,335,671,-2.3425
49,274,671,6.1615
274,49,671,6.1615
590,218,671,2.65
218,590,671,2.65
353,49,671,0.599
49,353,671,0.599
644,641,671,4.3765
641,644,671,4.3765
217,241,671,6.855
241,217,671,6.855
644,30,671,17.748
30,644,671,17.748
71,49,671,3.6405
49,71,671,3.6405
243,30,671,12.995
30,243,671,12.995
217,186,671,0.935
186,217,671,0.935
589,519,671,4.233
519,589,671,4.233
612,217,671,-5.3995
217,612,671,-5.3995
241,398,671,-0.0195
398,241,671,-0.0195
241,272,671,-2.0375
272,241,671,-2.0375
644,618,671,18.2295
618,644,671,18.2295
272,186,671,-3.827
186,272,671,-3.827
71,218,671,-6.148
218,71,671,-6.148
322,30,671,-3.8295
30,322,671,-3.8295
335,49,671,-6.844
49,335,671,-6.844
519,207,671,1.369
207,519,671,1.369
599,179,671,-0.131
179,599,671,-0.131
186,599,671,4.6505
599,186,671,4.6505
589,243,671,0.8905
243,589,671,0.8905
644,71,671,14.5765
71,644,671,14.5765
217,207,671,-0.1585
207,217,671,-0.1585
71,590,671,6.0875
590,71,671,6.0875
612,241,671,2.344
241,612,671,2.344
322,529,671,1.399
529,322,671,1.399
243,322,671,2.0065
322,243,671,2.0065
353,641,671,4.5225
641,353,671,4.5225
186,468,671,4.649
468,186,671,4.649
30,274,671,0.653
274,30,671,0.653
335,618,671,-2.4735
618,335,671,-2.4735
599,641,671,-1.3445
641,599,671,-1.3445
243,218,671,6.7695
218,243,671,6.7695
519,618,671,3.2355
618,519,671,3.2355
644,179,671,-3.6595
179,644,671,-3.6595
243,71,671,7.66
71,243,671,7.66
179,468,671,-5.4365
468,179,671,-5.4365
589,398,671,-0.123
398,589,671,-0.123
30,599,671,3.0735
599,30,671,3.0735
207,599,671,4.8595
599,207,671,4.8595
241,641,671,-3.526
641,241,671,-3.526
589,590,671,-0.525
590,589,671,-0.525
243,618,671,41.7255
618,243,671,41.7255
64,71,671,-3.6825
71,64,671,-3.6825
567,618,671,42.6745
618,567,671,42.6745
335,243,671,7.79
243,335,671,7.79
474,618,671,1.4035
618,474,671,1.4035
217,468,671,23.447
468,217,671,23.447
519,590,671,2.6615
590,519,671,2.6615
590,272,671,3.243
272,590,671,3.243
243,529,671,21.8295
529,243,671,21.8295
589,618,671,-0.2955
618,589,671,-0.2955
589,71,671,2.707
71,589,671,2.707
644,590,671,11.906
590,644,671,11.906
589,186,671,1.751
186,589,671,1.751
186,207,671,15.976
207,186,671,15.976
335,274,671,-1.782
274,335,671,-1.782
398,529,671,-1.458
529,398,671,-1.458
71,241,671,4.9305
241,71,671,4.9305
644,468,671,32.7945
468,644,671,32.7945
64,590,671,2.4935
590,64,671,2.4935
644,272,671,9.477
272,644,671,9.477
186,519,671,7.21
519,186,671,7.21
612,398,671,2.7735
398,612,671,2.7735
71,179,671,-2.5095
179,71,671,-2.5095
272,599,671,-0.285
599,272,671,-0.285
322,207,671,1.194
207,322,671,1.194
207,590,671,9.094
590,207,671,9.094
322,274,671,-0.149
274,322,671,-0.149
64,599,671,-0.8335
599,64,671,-0.8335
30,218,671,8.729
218,30,671,8.729
322,49,671,-0.6025
49,322,671,-0.6025
5,618,671,6.514
618,5,671,6.514
590,241,671,-4.324
241,590,671,-4.324
519,274,671,6.6635
274,519,671,6.6635
612,30,671,3.081
30,612,671,3.081
612,666,671,0.408
666,612,671,0.408
612,589,671,2.2465
589,612,671,2.2465
217,49,671,-7.5915
49,217,671,-7.5915
353,71,671,-3.8615
71,353,671,-3.8615
666,322,671,4.5835
322,666,671,4.5835
519,49,671,4.9305
49,519,671,4.9305
179,618,671,21.56
618,179,671,21.56
322,398,671,0.5275
398,322,671,0.5275
243,272,671,-3.711
272,243,671,-3.711
353,241,671,-0.7295
241,353,671,-0.7295
612,567,671,28.836
567,612,671,28.836
519,30,671,5.794
30,519,671,5.794
612,71,671,2.772
71,612,671,2.772
327,618,671,-12.5135
618,327,671,-12.5135
589,322,671,-4.65
322,589,671,-4.65
612,618,671,0.7115
618,612,671,0.7115
241,618,671,0.173
618,241,671,0.173
612,641,671,2.4685
641,612,671,2.4685
243,519,671,6.042
519,243,671,6.042
64,241,671,2.352
241,64,671,2.352
519,322,671,9.247
322,519,671,9.247
612,529,671,-1.4035
529,612,671,-1.4035
243,49,671,-4.332
49,243,671,-4.332
589,179,671,1.141
179,589,671,1.141
241,274,671,2.3355
274,241,671,2.3355
186,590,671,1.2445
590,186,671,1.2445
644,274,671,22.4065
274,644,671,22.4065
322,641,671,1.7185
641,322,671,1.7185
241,49,671,0.483
49,241,671,0.483
353,207,671,-1.0195
207,353,671,-1.0195
217,322,671,1.6415
322,217,671,1.6415
322,71,671,0.6345
71,322,671,0.6345
621,218,671,21.1665
218,621,671,21.1665
353,599,671,6.7635
599,353,671,6.7635
335,599,671,2.689
599,335,671,2.689
589,30,671,-1.057
30,589,671,-1.057
644,353,671,12.6225
353,644,671,12.6225
207,71,671,0.554
71,207,671,0.554
64,618,671,-1.0385
618,64,671,-1.0385
217,71,671,2.321
71,217,671,2.321
644,519,671,17.377
519,644,671,17.377
218,618,671,-5.0845
618,218,671,-5.0845
612,353,671,-0.527
353,612,671,-0.527
49,599,671,1.0155
599,49,671,1.0155
644,322,671,12.0245
322,644,671,12.0245
186,30,671,15.7015
30,186,671,15.7015
612,186,671,25.1405
186,612,671,25.1405
529,468,671,14.72
468,529,671,14.72
353,274,671,-1.301
274,353,671,-1.301
612,474,671,-1.515
474,612,671,-1.515
519,398,671,2.5755
398,519,671,2.5755
612,5,671,21.713
5,612,671,21.713
647,322,671,8.3245
322,647,671,8.3245
49,468,671,38.7505
468,49,671,38.7505
519,71,671,8.8445
71,519,671,8.8445
335,207,671,-0.532
207,335,671,-0.532
274,641,671,16.5825
641,274,671,16.5825
272,529,671,2.2305
529,272,671,2.2305
612,327,671,29.303
327,612,671,29.303
49,641,671,7.5855
641,49,671,7.5855
207,398,671,-0.245
398,207,671,-0.245
585,218,671,22.7995
218,585,671,22.7995
64,322,671,4.1
322,64,671,4.1
590,49,671,-2.9225
49,590,671,-2.9225
612,335,671,3.617
335,612,671,3.617
589,274,671,0.303
274,589,671,0.303
599,274,671,6.3975
274,599,671,6.3975
398,274,671,1.0205
274,398,671,1.0205
243,241,671,0.3345
241,243,671,0.3345
30,272,671,-2.815
272,30,671,-2.815
335,590,671,-0.368
590,335,671,-0.368
641,618,671,-1.9215
618,641,671,-1.9215
612,179,671,-2.7505
179,612,671,-2.7505
241,30,671,-3.0725
30,241,671,-3.0725
49,179,671,12.098
179,49,671,12.098
241,186,671,-0.2745
186,241,671,-0.2745
274,529,671,-3.01
529,274,671,-3.01
666,618,671,6.8485
618,666,671,6.8485
218,274,671,33.404
274,218,671,33.404
217,590,671,-3.5085
590,217,671,-3.5085
644,186,671,13.5205
186,644,671,13.5205
612,644,671,13.539
644,612,671,13.539
335,529,671,-3.486
529,335,671,-3.486
241,529,671,2.033
529,241,671,2.033
353,468,671,28.457
468,353,671,28.457
207,274,671,-1.456
274,207,671,-1.456
519,179,671,6.7125
179,519,671,6.7125
353,30,671,-1.3255
30,353,671,-1.3255
207,641,671,0.7575
641,207,671,0.7575
644,599,671,17.8075
599,644,671,17.8075
30,49,671,3.51
49,30,671,3.51
666,218,671,19.3175
218,666,671,19.3175
612,519,671,2.0215
519,612,671,2.0215
612,207,671,1.2195
207,612,671,1.2195
590,641,671,-1.525
641,590,671,-1.525
621,322,671,16.1495
322,621,671,16.1495
519,241,671,5.377
241,519,671,5.377
30,529,671,5.439
529,30,671,5.439
589,599,671,2.0365
599,589,671,2.0365
612,590,671,2.4945
590,612,671,2.4945
644,241,671,8.5955
241,644,671,8.5955
207,529,671,5.189
529,207,671,5.189
612,272,671,-1.1945
272,612,671,-1.1945
590,618,671,0.8335
618,590,671,0.8335
207,30,671,-1.5965
30,207,671,-1.5965
186,398,671,9.1955
398,186,671,9.1955
30,641,671,3.922
641,30,671,3.922
217,274,671,2.4335
274,217,671,2.4335
272,398,671,-0.43
398,272,671,-0.43
218,353,671,-6.376
353,218,671,-6.376
272,641,671,2.468
641,272,671,2.468
30,618,671,3.0345
618,30,671,3.0345
612,647,671,2.6665
647,612,671,2.6665
644,49,671,8.8805
49,644,671,8.8805
599,618,671,-3.6185
618,599,671,-3.6185
335,272,671,-2.641
272,335,671,-2.641
186,49,671,11.01
49,186,671,11.01
217,519,671,10.2305
519,217,671,10.2305
322,599,671,5.7425
599,322,671,5.7425
243,398,671,5.87
398,243,671,5.87
322,272,671,2.0705
272,322,671,2.0705
243,641,671,-0.06
641,243,671,-0.06
327,322,671,45.231
322,327,671,45.231
64,519,671,1.533
519,64,671,1.533
474,322,671,2.508
322,474,671,2.508
71,468,671,10.3005
468,71,671,10.3005
335,322,671,5.3475
322,335,671,5.3475
353,186,671,-2.2945
186,353,671,-2.2945
179,641,671,11.27
641,179,671,11.27
71,599,671,3.7025
599,71,671,3.7025
174,218,671,5.6005
218,174,671,5.6005
49,398,671,8.002
398,49,671,8.002
243,186,671,-1.4765
186,243,671,-1.4765
179,529,671,-4.959
529,179,671,-4.959
519,641,671,4.5555
641,519,671,4.5555
71,272,671,-0.0435
272,71,671,-0.0435
174,322,671,9.073
322,174,671,9.073
529,618,671,0.3145
618,529,671,0.3145
612,585,671,10.5165
585,612,671,10.5165
589,529,671,-1.858
529,589,671,-1.858
243,274,671,-3.6315
274,243,671,-3.6315
589,272,671,-2.8365
272,589,671,-2.8365
612,599,671,6.3745
599,612,671,6.3745
218,179,671,22.872
179,218,671,22.872
322,218,671,6.0055
218,322,671,6.0055
64,641,671,-0.9535
641,64,671,-0.9535
64,30,671,-3.244
30,64,671,-3.244
398,618,671,17.1545
618,398,671,17.1545
589,353,671,7.0005
353,589,671,7.0005
186,641,671,-2.7365
641,186,671,-2.7365
217,641,671,-4.027
641,217,671,-4.027
590,468,671,-1.933
468,590,671,-1.933
71,618,671,-1.915
618,71,671,-1.915
612,49,671,8.779
49,612,671,8.779
644,529,671,23.7805
529,644,671,23.7805
398,179,671,-2.3
179,398,671,-2.3
612,243,671,12.5265
243,612,671,12.5265
353,398,671,-1.9275
398,353,671,-1.9275
599,529,671,7.6095
529,599,671,7.6095
241,179,671,1.007
179,241,671,1.007
243,599,671,14.563
599,243,671,14.563
272,618,671,-5.9415
618,272,671,-5.9415
612,274,671,1.45
274,612,671,1.45
335,519,671,4.296
519,335,671,4.296
612,621,671,35.28
621,612,671,35.28
612,218,671,7.5
218,612,671,7.5
647,218,671,6.1255
218,647,671,6.1255
322,618,671,1.215
618,322,671,1.215
207,49,671,-1.5825
49,207,671,-1.5825
186,218,671,16.3815
218,186,671,16.3815
272,179,671,0.8675
179,272,671,0.8675
589,49,671,-0.5865
49,589,671,-0.5865
218,529,671,1.095
529,218,671,1.095
64,243,671,26.355
243,64,671,26.355
519,468,671,54.1695
468,519,671,54.1695
49,529,671,2.2715
529,49,671,2.2715
590,274,671,0.345
274,590,671,0.345
217,30,671,0.2815
30,217,671,0.2815
71,30,671,4.309
30,71,671,4.309
186,618,671,5.1195
618,186,671,5.1195
335,30,671,3.9195
30,335,671,3.9195
322,179,671,1.0955
179,322,671,1.0955
186,71,671,2.4645
71,186,671,2.4645
621,618,671,33.1645
618,621,671,33.1645
589,641,671,-9.504
641,589,671,-9.504
241,599,671,3.425
599,241,671,3.425
589,241,671,-0.4925
241,589,671,-0.4925
64,529,671,-0.3675
529,64,671,-0.3675
30,590,671,6.404
590,30,671,6.404
590,179,671,-0.569
179,590,671,-0.569
64,207,671,0.254
207,64,671,0.254
590,599,671,-2.175
599,590,671,-2.175
599,398,671,0.6475
398,599,671,0.6475
217,618,671,-0.2585
618,217,671,-0.2585
335,398,671,-4.035
398,335,671,-4.035
353,519,671,5.8365
519,353,671,5.8365
599,468,671,10.5395
468,599,671,10.5395
217,179,671,0.284
179,217,671,0.284
217,272,671,-0.4535
272,217,671,-0.4535
335,71,671,-0.312
71,335,671,-0.312
207,272,671,-3.8405
272,207,671,-3.8405
327,218,671,27.1765
218,327,671,27.1765
398,641,671,1.0805
641,398,671,1.0805
64,179,671,-1.984
179,64,671,-1.984
71,529,671,0.0725
529,71,671,0.0725
217,529,671,-0.1515
529,217,671,-0.1515
322,590,671,4.4185
590,322,671,4.4185
353,179,671,-1.706
179,353,671,-1.706
71,641,671,0.2995
641,71,671,0.2995
644,207,671,15.218
207,644,671,15.218
612,64,671,-1.0565
64,612,671,-1.0565
64,186,671,-0.555
186,64,671,-0.555
207,179,671,-3.3215
179,207,671,-3.3215
5,218,671,7.2875
218,5,671,7.2875
353,618,671,2.3225
618,353,671,2.3225
335,353,671,-7.0745
353,335,671,-7.0745
243,179,671,8.199
179,243,671,8.199
207,218,671,11.8325
218,207,671,11.8325
644,398,671,1.785
398,644,671,1.785
590,529,671,-5.647
529,590,671,-5.647
647,618,671,3.1965
618,647,671,3.1965
217,243,671,3.363
243,217,671,3.363
186,322,671,-0.8645
322,186,671,-0.8645
322,241,671,5.9275
241,322,671,5.9275
621,243,671,28.077
243,621,671,28.077
647,217,671,7.4185
217,647,671,7.4185
327,217,671,38.6775
217,327,671,38.6775
500,217,671,-1.9545
217,500,671,-1.9545
564,217,671,-1.513
217,564,671,-1.513
666,217,671,7.139
217,666,671,7.139
144,217,671,-0.8015
217,144,671,-0.8015
531,217,671,0.713
217,531,671,0.713
600,217,671,3.873
217,600,671,3.873
174,468,671,19.5145
468,174,671,19.5145
567,243,671,35.936
243,567,671,35.936
474,468,671,8.9145
468,474,671,8.9145
